947414647,397043650,29163473
552544570,202832148,21241850
281985664,620214390,336808503
891069921,948641227,231371718
110413214,194970205,499703792
986224242,241324901,251808127
235211701,664077148,576508806
261220859,675822395,947547327
943945361,169401746,556098709
476821104,453462943,590617022
397331776,759139055,438698391
475106867,552878238,998711026
416009473,576881496,833861539
152340711,306081695,811891693
375540108,509971941,123944860
110043302,870321491,539127032
971322819,952961927,349349726
834530078,124810296,874096387
152916225,565488627,768909079
155424742,758289424,51333800
309029623,509022960,210778399
470768340,430161836,121173071
469707056,633158968,337618139
465701388,412985946,932677068
526435535,526555491,818099182
619895262,734357240,992617529
238874684,840965579,166142872
389998978,294088275,510340950
805839257,240189729,61231726
437931940,273843746,670729776
77581309,840150673,815528596
488686190,308837516,239809817
745896824,550328154,720277558
222224995,502109607,565431180
465609043,606366609,125931035
514401212,550283180,805481783
355548226,366807829,810432947
78423754,615418304,516588684
923240050,828064397,616380757
573325044,390604763,935487491
770161406,433081295,320499131
779389418,707469903,828798647
840590812,773333451,875462601
906222442,895875460,620842472
499455793,798147626,611611259
102823891,562198756,304226983
618267800,140100058,440115503
158403041,619157332,882406297
854099908,631383967,886269332
389046440,287451855,985888476
335800763,179994383,585979792
760834069,132551877,543646453
648532631,727761483,904495458
681150058,440415655,638460750
370853687,710310718,860782984
166538765,219232449,205159185
58560692,46192361,737131781
329526472,662529970,447138408
721215350,259845138,788834814
442751800,742345149,158567324
66830852,350493929,620632564
258628987,123657341,686747680
206859015,484294728,682411833
767112192,214926638,137741044
436542012,644784966,656482191
85721200,766730624,689739360
991704520,370423871,64508312
335562381,508020520,663875020
238771734,994141677,283679820
691565383,137503119,676759165
624084258,68154793,444209723
255445900,916284322,679421494
388512859,416807102,488371863
441366157,913024315,47159099
543884740,8039707,545627813
48887071,771129917,133761494
216316569,574289735,206892945
368464010,820428430,771755245
472095416,911307243,440529310
312688457,838513171,184573912
191288315,932791497,615420821
315844008,949923388,825444540
777627518,493432504,277456483
755192560,347386054,521268295
194267119,643126042,244066437
238009979,567483636,456376330
592476503,233823698,179466017
516411108,239399472,747024957
745179473,518887367,910657308
135409743,64727115,305203889
678892164,264150344,151327178
635779397,206646935,229278118
605756376,728258472,502802032
581875519,47503367,209474680
378039310,751868271,950411331
359857818,590337880,529574913
834449717,108465598,832992285
377367630,244932762,943070004
919410731,314312860,810539777
489311766,513610274,208347993
721709658,668328082,527212361
286004902,553288280,536461495
332850026,656493115,430891512
26447012,931521521,883085198
637231835,948613962,864118736
238575292,311702584,426927162
139057745,632522725,545807
562146048,254862591,485207845
925203659,550245242,219325487
865264196,712121522,65978323
519011871,609219190,298769363
766625490,377255425,53879593
300817945,710168129,409354069
67877672,323282957,603684336
336069354,881644919,108100119
696060180,913836156,126685120
582374550,683819803,299482612
310915869,371772397,693204678
455601611,506316539,769806166
221268482,308826596,606244823
768884456,967194095,366500116
501334482,892017812,796110334
632187644,940985512,789487874
812575758,400999177,147745359
490223547,913462684,575035464
959479757,236564286,591141926
756490472,264635201,637694877
796928635,83095722,555885164
391325466,948089548,114058770
862073628,694346271,518075005
518548830,104759891,399348078
121877493,300671172,304761917
822498478,732408154,112037519
228315994,714390649,560249890
900444551,532733662,34360656
130508178,93363186,792183656
30212694,228625595,448496174
811837738,531056362,553013167
477173771,837309782,14533958
748042855,494695180,410812456
582168719,495031292,244560465
769353126,575286530,949021044
565889076,712276882,147849744
668219464,132674431,386309909
50742352,692994516,242898388
137198706,620405724,6754332
534722012,818157990,982424729
486655734,18201038,923510194
499896566,612665259,839327450
41786037,96666664,572463280
428522923,8193789,140357359
569244266,862832833,77349176
719412274,637687699,276585375
953179081,190247911,299456465
238821296,634317986,46527803
468675032,110878178,787387962
924359494,244790580,748319213
347972907,827333066,512045560
698444815,965437715,404474525
86600622,870780446,939495475
656937786,891966939,103355840
852380224,890347498,970018086
735491729,889812335,628898507
171026258,517608369,338863635
935123801,812420372,503076359
335906772,818274540,880991888
862317924,432548140,667358914
993630968,893044959,235896059
369366757,315519954,967203586
145552128,684276790,899215688
18659115,9052952,731174868
963373186,388657271,733514802
815529133,339914122,699237016
879271825,620187050,27876836
971436264,206697464,315337973
791183677,557384390,646619502
706282121,982989702,955998914
537646266,872476415,749904052
163754862,369774952,469706852
510189789,504833497,238425120
365023799,431501338,204293802
960136517,497554783,259930040
775874644,546548096,445264855
488122765,765895986,695805800
794599103,707908685,658851852
764007884,919131558,842831391
978382048,400801859,945547698
165930221,791207327,772602670
469722921,215193043,157540474
363853951,5505532,973919922
72731964,422192583,197324012
264950068,713169706,28868401
999187653,731228607,600095144
403395755,47323345,365675771
345631828,191630783,244980851
832183274,416415007,328450285
339962519,478069274,268822770
174243208,305747209,342850699
867373928,413439640,806348287
987913533,707837579,502051058
306542888,349245546,84284630
68284429,816005470,255362132
453507496,122311489,742553652
911460960,433431114,53903830
192021041,541418370,499750188
225151493,526757642,797559778
46871600,572743136,488354825
458354403,347189980,432918073
749991334,828703879,709258761
208857837,773686562,988636691
949793230,813409989,593257384
750893904,348904161,374936355
264756653,517785688,109647347
37119022,863729902,352887861
619117173,282631114,343885905
41379415,990462475,955063612
458898235,975449136,9756194
902174318,522656909,185053281
756162100,956311309,642917261
364119764,900590452,500017442
637252015,659243268,399605928
580608859,745026753,497102070
369121886,964522797,22978683
981699065,103536135,181176423
239284061,406960837,74288960
186659564,580033238,127148157
512450175,806781524,853142115
824238430,240280411,978909407
149742538,554933908,123207628
525045495,923759129,96792875
416305712,83395443,192321453
383356763,521865174,338242377
128318180,632781923,443325836
525667523,717417148,802684823
38105589,559416031,535331858
712603696,962447785,615074403
534188134,802042786,99138543
222737561,802962022,119982793
831513947,811250260,415425363
534024744,416667945,453210310
993430891,992323581,867499721
160179738,798968862,142955517
128700251,325672430,794847795
492497315,996268462,900043434
1062023,116897924,535534974
906886955,928465769,28146517
837140939,622912776,266781856
20765139,355520287,292081950
806615307,501435344,800719789
499788475,608503713,413910433
660426224,230249404,886852496
701586263,52593936,985885835
143625706,50270558,268823404
360242185,575313286,159936481
293582425,822010177,122156010
639750302,790445625,611569249
545246380,212982598,578263084
900656486,404378939,266765060
251185826,219801788,117922120
920401400,795759719,448670370
507005549,462873524,170664280
281012313,134878406,504504635
784364403,919594745,671578171
842360825,20129304,304866586
94867184,222555709,239915375
516954838,1734118,930049929
268583773,252520810,35103316
962172240,15646888,789227397
459495101,90531934,105517671
718222787,878687041,679875748
800065679,882260786,702466629
956688323,816790753,785532565
461126974,101232011,693239835
376914438,526459983,499539161
856466358,245871907,281692022
80002658,174356311,520891333
807618851,7524716,810563590
171402149,179874353,905677744
896282779,579234308,530105193
403460826,599932050,796884019
187569168,3000561,411925545
775200714,672085356,880502661
934462376,933046619,198281827
717910011,299138896,266709301
50029153,573758469,799366038
414053241,946513052,471859687
225334424,882608997,759096908
319905011,265180458,142232428
11194872,386096654,7063316
930158723,318355606,385979338
553779845,5336175,943300572
906467603,952506171,449958213
856597060,427859647,860826377
199428936,79355368,591220909
733287133,397173989,399554759
923065280,584852029,69248684
84408719,463440854,464337983
944750316,63492187,915017512
82125820,13212530,867839166
69774171,323431709,554281269
475285191,990979189,496828696
360388703,608879162,838749164
655281800,712257649,443660634
390329274,990971094,337486659
631252945,103035911,232342001
886759920,632709310,907275611
80032760,656637665,763698584
536196971,467914400,835950663
245220,248863402,336465441
975052955,379367518,963856283
106055179,62563453,231385408
457569105,988591938,258366540
15816453,797028633,27584070
326661641,975443875,94276862
298125333,813852827,642053221
942257473,823128911,257417906
774503740,447828130,529338521
198120029,977194243,621853298
180997402,594885329,274365239
640944483,78006324,997010174
35682389,70805656,303456582
268403520,828200001,392380249
718735397,96493214,12849211
143894268,82188499,765553460
250331413,609215298,914187264
463665884,293032683,395983189
483676477,48087805,232588057
160498960,634145804,853719811
658821941,67406624,211237969
107732016,96129135,790239338
542865452,339525726,320511864
87804706,897621456,122631940
522995540,164881970,182379110
827218994,988367794,142877703
951595809,266483908,118105002
117529891,854479143,101984587
246555977,911051354,604110256
462045182,953740518,385523046
737107027,553508365,366969005
210588524,358822386,357292971
140446234,319111842,943149656
937689846,977289953,165783688
678078836,862286276,539849845
448439242,446791444,664866535
530577100,59745980,654735786
513385431,108945635,503536274
253163065,685981761,343107213
603296358,866893974,915382500
681475368,749357980,188299143
624435994,267587259,437336693
534904293,370865910,159823482
806681409,298939941,674053102
365694286,59957549,7259713
474237721,979486199,183316403
3333188,940775794,861262068
606747011,576653229,213183154
122422018,558480317,663520601
255428167,751997532,108643088
764504300,454536735,887045233
798413647,140057875,430723766
218720252,566969674,857040822
265783176,628127662,253383045
32991474,811872320,31748120
414332624,823099467,967073167
554281582,12053843,479634851
47305249,499777812,960141164
881799733,102899983,772221300
425887750,877410389,711922748
188631706,747353630,841729650
228034085,367491972,277015226
780923914,120749642,819291092
174302056,999720956,173699683
50390251,398406199,516604039
132404060,970730236,341918753
432220484,850454583,997530962
692377620,507745251,384013552
625844406,702035969,489353219
111555081,262113734,575395463
121628182,444529058,993967548
260617865,630848163,583427940
33508766,935591934,31482144
980520131,263697994,581505157
159156698,823148855,943076235
767046964,210682505,596027504
306053015,208479936,165512852
156455425,699140278,28928662
545422709,537487953,786476280
873700903,535472608,802574538
529013341,123768616,263082516
799896232,727627533,157766567
933033887,51535852,409950973
294043350,51994579,228647448
908700398,224515793,951134377
770251273,170675779,278775733
800961478,706718629,939352929
562546406,521728795,240093854
248769747,878327638,810497358
597571090,674790029,9326587
207206377,628132334,979394965
57884417,863385166,219630299
109427734,844616553,529986308
991584490,330387081,590772317
858038367,669118947,782492969
398548058,434686889,816249771
516085683,61652451,821057837
579518967,748156422,681249392
444933734,184154617,514147709
655573022,54271056,551849836
620337046,237413392,331920049
834408970,531841880,294547005
366990098,545850540,593036783
222321358,326488860,511374936
335580853,263083169,713346087
510313075,452699612,125237176
634499639,680715483,85810302
706525760,237947204,972585283
31415269,658008195,677180563
316985048,561391589,132663039
192261167,431134430,881459241
95841279,355496974,134484634
43442592,253011084,596326361
122124715,464655816,202090169
344287628,180340932,28678936
53265560,143269648,974965830
295150621,537817389,903153911
44976277,266542071,217495126
29001692,708258670,820498642
796825712,440069820,403732121
695754528,645328306,475575979
726544272,226717507,41399889
190788265,111512469,270513312
246201745,859113168,617226373
65657502,346852440,922348997
760874780,978987876,392185548
571450721,849620694,573863336
109758121,514102275,811771657
690877886,661060230,989758881
797604552,948672619,798490911
459313372,189817254,693375186
739781299,251884215,401699245
50489591,269826549,852083452
502347605,508557648,429965837
120063117,847391100,275762684
192440011,319928237,315356354
586391912,623092070,56407868
827163207,976150108,6265383
382696097,443277214,509065703
416178266,418719790,974073100
131030521,913115796,667494015
416260073,410223796,884543149
801496038,942611433,115055111
781361347,751067365,151768952
622516421,902616493,390284244
947256931,686807069,880625634
560240863,50546422,755523973
992746656,103332194,608728706
911298120,74126675,593843060
28946775,40172714,586183305
439570812,621778204,120885421
771831477,918648840,719344365
58297667,176773216,34901000
445898284,695193023,419723198
971297110,23045052,302073766
120151748,322608612,439747617
814160433,606776723,169196430
60525349,409114601,912830240
339681722,213317338,77280166
254584389,102052009,576282319
289813647,114668805,492771588
40141505,584340812,821667753
931727170,252469381,123158515
355264905,577204215,233228314
930730232,410288752,506729051
579980059,125147670,108599196
678630490,943567081,854285264
503067294,178248722,750954271
990624235,172654437,716491188
563465759,119262192,937434845
79914240,881624425,607010975
565911976,576953660,598217241
611817013,317451637,478074739
531023066,751652266,232225472
51696764,973009111,712982592
491497064,298307465,106759533
686012692,264033550,811925802
237547220,180515885,410657871
897714772,771081458,740540012
58825116,212400878,477004737
749245042,44237460,928519487
635372306,749523980,677392567
315219251,858248194,959454918
27575175,448560868,457233634
803376166,142297227,919637325
537142559,467989595,597403098
865168813,743670923,802614317
628080912,743662108,410272570
633410835,815271297,705351323
8774741,451168985,353072889
291095813,18258003,69840613
368798973,848167771,774322454
790104908,550905033,489029297
677441161,721716457,991234159
845419616,744398132,134678386
616061858,153032673,476483831
192048950,465397737,293984333
366918608,412398122,336017735
828745797,543541392,617049429
228702081,526095855,13378541
318984168,416112902,393243439
374536883,309917914,980608161
861109689,535175609,11470282
964547581,913773553,304868415
659935750,453425141,724008781
51763497,795419993,336699089
139766315,555457528,900172477
916272101,614303543,622390723
818917017,426786167,736370907
372319394,388763502,316249528
211010316,100075291,99036225
760221057,694130000,336067747
734865211,582689457,283868457
437427489,109706310,826388925
777709775,205727425,520335116
495930317,778854112,723180104
464346635,575861876,980376967
506694485,730852192,224632889
995553318,144644792,800601023
39592826,479655209,257807807
769893052,633397723,977350454
582129584,172407359,484952121
676052392,910274867,489589244
197394787,640568163,273406691
5178509,6051256,50090207
201644555,903596986,815641
175271846,252802338,988550835
433726848,231836618,479331277
296148160,804807667,989649617
31001711,581660231,343348835
185632774,4988573,889877003
47990074,423333690,920519095
443446492,183239557,124852710
578740336,434687507,775154466
205135585,387304195,392560052
989968155,452795091,421438198
61484274,308652725,779468248
211410021,544996609,9780224
410617303,347421620,910287901
454311330,188345596,78458073
760088197,506854387,945398859
788235304,719009876,308223945
928164163,973814389,437922079
918254514,563362602,882123300
590061017,787943810,939050089
671727950,843790015,677212751
337411315,686034010,607158819
833446065,850279563,99540143
415375458,586608798,912947003
617993265,810127920,919548019
915850446,404473192,75372510
681693477,517227137,212107381
586563269,25004439,288643325
176284691,51210624,377158458
794400973,50068251,196736352
420910297,996563608,700834702
586466435,597521885,623030939
430784272,821058607,100705711
136792770,317344577,469900279
470378060,54996767,683498945
853317876,599401042,670489819
287585743,586988472,534351244
641257884,855335575,761152723
305686710,721477150,368808054
262218462,798599931,613867147
138316140,309848547,143409600
505025837,817519984,387408500
118403233,154892779,432403684
46928888,137545035,164678786
342152174,530918136,55222942
689932105,353487393,325538381
323504066,955206226,610505155
254896234,790419372,302475853
798716384,215988682,515036495
541534607,229183570,535754947
921657989,894068542,949811534
679919715,508731013,881193567
773000766,665003317,853993012
161852291,601628461,495473687
683475366,174765496,663472705
306449716,232753710,406462135
73648755,918621851,677849554
210312131,413129030,345987245
641853505,233025601,15013583
520635354,953956037,245279879
473408348,978755240,657750024
780397777,330971004,280973581
364012562,615640598,942856877
953981910,527601893,291527624
618357675,410480075,106565874
838798722,192479669,168425442
238718461,357580083,718709827
630127198,935157748,700619280
686405847,877245565,392234511
441206456,985446967,631357787
934338301,606532355,931043627
267855546,311668414,752285844
3886157,648726319,163232797
41701091,627413249,33205551
438182493,19448597,843460652
696635471,882395480,60196806
59065090,869045094,255543152
94057989,843448605,190142843
426940256,517889951,33913250
100195975,326870841,736147322
865565464,223349702,202394379
674846831,225091097,946343060
471631776,146802225,897849910
732864616,849688808,912046363
912512681,740676813,834453699
620014445,681776292,808305432
290026205,483757639,542259747
538365611,78996051,915861987
953523625,188813805,741822375
667722665,490268003,93466308
900136361,268884179,17270223
372078320,45730910,225148740
845008262,763623081,618326027
130310921,119173301,518361235
717128884,674269243,280246068
518087241,371982372,321641588
344999742,367102690,513637412
466280724,552657308,206340072
741142852,233626149,82162998
474710631,937286973,674997861
48407510,305513026,479053829
138495736,105313140,104119544
105381491,649317992,311816074
548372265,424176765,334634964
27282045,723297171,648052
912861616,976139629,830057605
441396474,253796593,241540229
770177718,393215988,16038366
11805997,38689537,875286329
651724767,254396325,72378613
557910201,996474616,177092550
746301377,981435693,776975443
95668979,282356236,885507570
958734452,927720072,235064600
263438276,66511897,18741293
750698753,390383534,612961088
541363767,86604229,278221273
927374740,274533914,758963502
78225664,71353233,452012733
819403261,905499818,203469625
549108986,316616565,560694873
863810113,175797776,350275470
210439176,219190761,430474336
533051841,35566495,828941845
548588071,107907867,592427306
501476407,693107616,449160639
19617084,477698874,99707375
185284708,320400885,298507648
873843436,468996059,24490472
285661637,513676411,158033723
924729464,175072477,975158155
766003587,526275476,72300989
872342233,358351175,209169292
57180173,592193822,579718306
540341857,853029518,989707729
640450839,5613228,244073008
940693400,661368571,193309815
784129306,711662742,658435419
47900014,944467195,813094854
124424940,573007618,638596215
677825628,609118038,339266768
689717008,311465398,792326898
662660683,731338656,318287407
230492101,334245188,68900437
979687684,629228837,239517467
289238193,135318214,760680272
624490153,809407445,209846934
750351932,353293873,702313987
244845087,423060511,762335741
126965765,832900459,487628528
48577235,681179950,953887876
583729500,852164279,318044760
276597973,35604184,897031896
847946132,709785935,48562322
639625303,767924857,355388290
515393529,864447964,622273930
501336633,949818982,184784387
281769514,388116745,258752116
146572431,694134262,868648802
949308303,126647188,53698733
684542476,983002348,427889838
682547037,128876493,307449284
344683699,424477060,131672376
715796012,788033387,981600538
271992933,848188964,651781066
863782316,575416430,923598659
912176904,997216592,517128562
624568851,851048316,999234075
672571642,714136184,557699310
467637367,946989296,372635561
330420503,405691597,841394816
172190905,631193436,238555822
687788612,93435952,184379829
491787104,318940563,455165952
493877526,471970189,640592758
867179888,322735727,526709148
598012725,36077500,17825378
734998459,417261094,644305109
239555657,474030810,588262422
376810394,770564713,705925793
484147667,552561766,464006596
751832891,655041091,489486761
747126724,851911850,805032483
329663424,972525478,125846661
291540361,768278016,90867574
976899885,493323230,415412073
527271078,444621490,893603978
399959366,709563021,853698671
795039646,391245288,254494621
146917612,183777818,560029021
854467027,16445423,612575442
841436784,406522755,861809393
704584285,692338388,590286078
196705068,209993523,546694789
