801122501,155488278
672489212,814994641
625240580,548152184
503211308,693745525
496449621,761233359
525328768,717884069
693759072,619238178
627371345,740077525
570466056,155819414
356538413,936824591
290875323,494191477
869709262,862383344
984540454,555851082
392147022,146274010
544672413,308425373
35303663,416362640
476411373,611223782
867962492,183288009
40879493,944728175
148171683,554695331
595807441,164958444
492810422,651993873
667675600,583465245
949542396,528430947
997872314,99100596
601426920,583483765
419012381,220974614
90169933,525714638
833153181,798498588
902915870,750516568
37029869,553352413
948149885,937084144
411239249,277855034
310265565,233128479
547464721,925975759
389377377,216682518
309298549,554047285
648908773,29217705
941229681,630441289
835688703,958443406
368872900,352934713
789186883,721447562
956531823,878198659
523034116,549100300
635793593,190320207
984269014,396828891
564863298,802242797
386398641,363250763
178916939,128676753
388193028,313303566
690180084,32928793
684611500,25179982
379911558,461328909
218283729,629215513
897822349,36078185
781213346,966034243
220663317,689959722
875711517,414962095
830361346,934613188
18167617,29324102
783361978,1336054
371713777,27983816
492967161,984019977
860826896,559725530
935874204,788110242
527294445,365721983
267187512,789010133
982252633,531188964
556987055,402370300
492965242,220752583
819672405,714897554
602430071,69136406
718079344,113764044
586406967,545217045
36612822,308633700
136698246,714691322
671440303,998707678
946536713,598825742
322032773,481708947
6540335,39431586
837152615,185747336
733341905,783916214
650200426,187941946
567912898,319854243
117285637,758355845
691233754,758650239
280037932,278038972
111475326,870025615
284056854,344620719
780491348,230230789
938571162,262111046
708996950,305416987
497806200,157346147
291081244,389997237
405210209,395944580
318002846,602549055
302780296,486274356
184535415,101256495
455879983,900528714
205118320,861458273
268486778,967583149
596821205,244051533
268130400,663821055
179779164,804479627
995268398,435477850
284473352,38736057
274723530,554821421
912322044,841936438
556077762,793295689
217680602,88366685
909813174,193642949
734454143,704493617
880844592,309664425
9469594,382058928
20357476,778324090
565518187,973904526
406230329,257854138
559580639,698456370
949661685,595267265
945535786,795479710
921935909,855230828
816666563,282279472
709298063,825763352
870964974,667894323
589596382,336213385
98946250,674186998
78693342,879077983
177105581,276999382
513109578,551862027
910893180,760146294
627127755,410430593
288121945,484129644
277619644,149211560
215161572,467813356
759567786,5643330
492804654,829066098
842160799,434624519
252592848,195612767
714023362,127700282
155207426,806701241
407915186,665992576
168842118,804400627
41172738,459289641
410233802,106926582
327340180,781693908
995023947,112930046
733954835,816921190
616026905,97219521
72193965,945192894
295127584,966603958
527560996,435012583
423019046,556386470
2179898,409865974
711878603,634295910
651250420,856244472
713484204,553007028
288162373,53262658
878915713,776502825
182990058,443724990
916711723,467323044
963335320,206951659
928537346,589232567
374324243,901368953
316921861,116280702
277329232,362617221
922344955,52046394
612119774,189695675
589072868,785076852
347397112,571805774
54291695,259730648
186755056,362136436
770000676,754392012
665524824,54840982
732270354,103814605
909890962,743905188
738705371,491172931
923996913,93324306
32256829,952482891
575742446,556546652
960372791,627718077
574452913,178037990
469348919,261131746
438289196,485066982
698883688,421413584
500061995,299158503
362417487,416591343
226665839,942714160
24726999,67659719
940017365,43307399
466197661,343100266
138716038,556540525
552559759,406981314
748256332,689760807
799941117,156732858
866246119,940800056
681117560,226041784
57328765,841981182
470765018,908861747
566145091,32054228
403224633,164594199
648690950,444266048
445310407,173302101
651465729,475300927
489845383,825034059
418907523,618300480
606845596,168552891
122809313,878779891
741408214,765230805
952520341,805219038
365491744,719757220
5688345,745369983
217261686,142419294
241774470,449451598
54523645,844101986
86702579,81555055
881252661,541674231
468904481,607534803
552683078,349935325
46874116,726246094
526888582,593345524
228989644,46712872
587564747,173443105
425022860,430922539
441670971,523872702
119757717,401957351
727921402,992689767
849749565,107384782
304077321,228984472
225479119,777467401
737701323,309549838
857786965,61000637
703163114,201645205
87208812,452595470
666588870,182839304
517371466,9406968
755826903,550019449
338239986,318011450
964602691,674655884
710962180,741201757
392604051,458850444
200069151,949955739
774714331,307230792
58020943,778853013
594713987,20320785
209911811,979510252
774071637,459333651
230707705,693023954
833414632,404793751
44795963,790587496
185949276,105379462
100337508,313563202
803163148,263917452
519683706,406632964
917938298,6778374
449226600,864332748
809594042,658976223
435224408,691629434
841238223,89518263
256813156,855566657
601812510,638900069
737790085,428540316
765569619,141623172
239239367,711346016
83726653,849072281
431963552,460713358
320713179,986141905
954972167,295513888
906713575,83687059
398546950,709693645
512208766,472557217
21341135,332405507
915339181,908019158
312631717,910368133
991022232,692200200
961693862,356861663
529518992,913860969
710905421,861057678
616007742,293713702
717336392,670588142
871432710,83712044
979779679,420381208
378659641,313247919
442662661,31587149
634975540,915453126
421978819,572123430
937699231,312468539
765461142,944832286
140672710,289757722
274501496,281370760
297654935,232920204
956562924,100367535
835864787,36611289
666274633,650848554
300510145,848742441
878235020,203468284
85371514,995637680
40439124,736181078
170469152,841536099
717174926,443350650
853396909,943245060
986575192,440506854
744733904,229615013
240543389,10582355
62692698,859990672
498728719,26499137
337438393,280494069
350213144,268358714
210032924,588463400
646982408,688264722
698099200,535117891
619413090,60442341
376999244,858513509
719952273,156982876
96258818,228422732
298453039,481207694
531233456,743549669
802632288,562769895
857866359,489289835
767757580,369555378
173941074,663780441
921077368,959980995
622702516,864173009
188296885,198828890
876812416,880310657
860222176,867644955
502553097,673406938
919929655,945025132
509678212,134694531
897181794,110624327
700582569,820499728
717896654,576445910
594048422,568838019
31589344,431041949
846401434,435303026
423627382,923127850
901313124,201189411
119309571,672470737
616082654,154364221
797729214,572165103
700683006,282414376
102995606,340701235
885950243,361308861
444714936,337492138
793337014,248884719
229673237,605766737
292916074,815297234
5872237,797563162
416250407,159447320
268608252,152543245
485881450,372926625
32352677,690180453
518668272,330465514
297289683,746689430
302460747,329637898
262755706,208074495
830082972,928304546
622509396,802497510
377708367,382575463
774940802,343227456
300336509,61110836
904372778,789287124
93617991,239648908
425856866,85513784
176154865,773395995
443220948,765234789
757237908,320373679
800026374,92639412
284639187,658051136
439701295,650736924
108381731,983582123
705623342,358236521
430998650,51284647
559204408,552246774
713262634,953754785
264049667,940992138
426452084,138859781
316981548,734087107
249247610,289485295
259056859,523316753
669321621,467666517
855258186,876773881
998059123,712920197
648309040,89493335
937795390,111519408
837479849,99192610
546767038,231438527
140922854,223341535
426959276,922790503
503690762,487796236
498774126,245166236
623785848,942310392
497085887,421282668
348547422,602330653
530034186,553362285
542841264,619100460
791381672,785349332
671501396,340321732
712048650,851469337
679906199,797316389
960205000,420008846
493822136,147529562
676528214,277612610
335767511,462686366
163808411,387704148
834894716,508534896
750988732,497404560
756018680,897541608
191971632,677944636
843478607,134974127
966706255,836986497
978825883,627669378
708508338,523396264
213307801,203612985
155400493,696271713
472144076,659648925
257748738,552810655
621926779,728830772
25658591,710480720
950458257,275157622
792558987,123954214
480846220,680013152
494617206,460160291
950278320,350546903
997490493,669002310
953524689,162488480
714077102,923292704
504291129,460307850
944005494,657337553
246505416,260867750
637683331,160870788
483140827,770007142
947913576,579363549
950153177,109838060
77121993,451383900
634139840,828847747
961856887,791691957
682902619,149968644
907963077,5748757
484491134,387242611
196514947,661960072
965559834,925568561
580389190,498441171
87977875,647159852
681774704,818778550
635212096,487693019
671752996,261076692
483976303,780799374
287641997,897938595
960635981,65082081
959716049,587153511
936556886,272134904
416477376,532139426
375107266,894581955
25585939,324869660
130188639,273122182
680210864,20721112
458343936,955322092
567616634,603734335
921968586,841350726
191817025,195129266
794383799,62333023
343637859,824283917
751639856,407156511
999064025,636959788
935094581,794440265
428683447,156167171
551290966,702547562
477650480,757709093
390140759,700822723
841759020,118647609
558576901,233390345
729937981,882681826
707546065,381350234
968365185,514910991
800000868,892944663
54914255,694714775
742368170,635470101
493767648,613060304
284156696,868658553
917381458,464615730
559065302,591970230
673188787,561809433
345862258,820296284
150178209,269723196
366155805,753489589
828337995,391661938
646373416,117811851
702942883,54192378
407780570,731055330
18525459,474593770
698279021,283438530
431206713,915848032
105285950,766612138
988043540,362261662
70939583,156257622
311629760,148303676
725639266,763986565
417306009,542855143
950974517,119951552
914181841,110002742
8874528,148588862
560187059,824864286
909277919,654311606
781820776,416356965
454203873,807180582
172898170,116922333
243481748,399144794
829452534,290608083
295530574,460857786
322747027,806968489
911670570,926776198
689284496,279876884
966661835,409049075
151975873,337426003
432535819,772985811
469182300,892152378
370458417,830866978
364678277,94828629
600443542,174653468
695057208,666110954
508949317,194873294
63283671,65545660
441250460,635170838
675182340,105695226
583863815,555007379
932236514,234335955
342147897,638273229
870085195,747748892
324986411,915517499
434099966,18580453
222566439,257657233
598126363,759161813
538946708,371009141
928158834,536722119
917429131,978551745
331262169,541235995
153369579,579596172
180098871,372210507
166929928,953481828
614243429,909898090
86465754,259603982
408888786,218715082
207159767,312464737
649214640,262939764
59772586,457078102
954184572,915664487
604296743,488147661
692919773,446558622
818576671,894265891
933889666,707809601
363359607,194308850
243540493,914408567
330224645,274823164
336087944,379276324
141657246,971370091
802748530,675579968
160146456,583060686
275481154,216729956
707592352,27694562
646327892,579679105
857120918,144822988
696047825,429560400
948516276,511246248
858299150,86681559
784295861,155247162
654331335,32983790
150453647,924931763
317571098,801236520
157545321,841575457
981250005,581014385
506707951,590603153
567221309,689462003
765754638,844899851
816982773,423762703
338621557,798487661
714440059,925459021
247337724,247067489
369041693,247182818
927214099,7547601
256495259,917240674
479261510,141743806
762892080,267486311
417957049,125578612
953815201,581837602
409490811,730901486
544500183,959596955
922815363,539176051
324390676,574729732
889397442,954668385
309138327,85607759
988512053,512199168
840029143,562087004
39778630,500088639
858870253,719915239
306569338,100511632
571858991,154159126
917881188,791525171
401856757,143796604
867774378,501084836
677192218,639887711
505737088,470440757
786118144,649938593
384275037,20330232
290196455,311512109
269087006,248182426
605483893,475670894
43722464,601168763
9479917,971743452
770842591,273265518
539953220,62073488
695885789,279230748
109021804,719658601
246838796,450997738
195522676,162420389
91764607,956919189
691588127,358048856
336123830,70655712
122487894,699387711
868132430,222645659
636000737,256930029
718217836,256461814
924242794,118492337
682656142,951169186
655428545,97493287
126168036,343982542
708269614,898545449
532571849,617829988
465966562,268923378
802450601,19833473
266686779,537040779
401265990,483707131
152028450,932242012
662495097,110817414
450677232,786921338
286738454,373710794
543756593,59744680
111789556,914731571
40649223,617783544
267002230,584013335
778824838,759380035
377425010,129569392
569111063,629246136
86435766,472037686
520940252,176814374
954083561,468791436
710321796,648669814
247454007,302359376
138969622,591265941
15846828,45764100
269342922,412588548
346683797,931911965
69299174,67677013
274903362,886805156
212231924,70781867
710920735,58173822
1148118,249174776
100911902,217825110
37064719,826236577
606019693,560889212
651924273,796764648
654756757,652818029
589683716,640624686
656227113,447388905
810861109,278980073
517956979,189175717
500321718,476305741
860678098,820719003
480909734,131747066
626150688,976356618
435017645,404897457
99288516,138464589
952306295,482875269
97125234,982714536
815990170,990214877
265687757,704362020
438323842,377204618
740221246,394045058
69900197,999986857
441516030,657146031
239381807,44031571
724795685,895824460
20680631,570472442
516236894,205155779
673838424,386667618
367513650,938456356
84698832,289820755
128924097,950997924
656451456,861836818
638259233,668402447
703332012,909144585
276724504,2704791
924659301,631241139
545877724,357288399
851297658,996480154
787438548,149059207
145389588,122186087
816538581,239079411
391641213,249459807
658282077,284318076
790140233,172510041
669157998,925930113
987720754,589446732
808153505,924137397
213510464,530402090
432270711,928252808
110720651,992011119
212669976,36109563
400487949,4220693
22011732,800101317
6020892,430201334
997208032,8562121
324630374,692242272
606312351,475542373
363736296,684044766
546026537,359731803
545032683,672590779
609870204,840985272
712564500,356672559
939781802,359521419
556196414,276330270
557074849,749110242
407584473,921130748
364943616,791481578
696370849,282389780
553884550,13801100
518844930,943548857
597203228,1146122
442507935,395197984
431468394,4597617
553473619,760347708
754811845,863186336
771644550,274498112
280241577,182745316
833031002,416505907
790046896,198442966
108951279,861687694
632551638,301511202
366464844,316588552
512629121,5239811
854981596,219441451
789344885,29628218
528442826,381350727
946875831,934846643
88110324,314463993
189075799,222667420
197974236,662083274
970044461,665117769
391208701,819083364
33315265,606618059
421082670,172823248
471441103,173604576
548422037,943850872
641231737,124358284
83584551,946870715
803833717,823223459
47083537,556024326
187359083,430190829
869834930,336519
553424693,924322063
607336060,927299201
468054506,841844302
695861444,492664572
145954167,641384366
17916575,258232513
661956733,865316385
250527792,355294977
224547259,935413834
377822940,392668180
612089431,789825217
716472223,798586891
312602657,817251165
300859936,50880862
100683266,258543746
186369564,204942893
715508419,891444853
641012669,419933419
654386484,626226416
361689160,859800931
977468527,91074002
957219844,10672587
409271331,413399062
185472220,75655305
915120414,975688514
148313380,876874221
677359244,200688334
794089267,426057570
923490812,250519823
603086125,910602447
857882408,581675351
552909878,148323600
97828078,978438516
145009501,493858751
272066075,51767991
333027227,291812649
998500364,302889061
566821707,477150898
655608135,296578063
844201605,459750532
952965373,908714795
651930703,884947730
819927483,95114835
316610543,608085997
379656156,542681955
351311232,423611036
585344960,228404847
761088169,348778350
344390937,446169561
805392135,147931806
933925426,615411621
388123302,269145666
190572603,274597839
880302573,718541308
660885266,121792219
171787551,271633753
408100744,762342424
948733216,915355539
174143214,802478673
813764219,88383047
976737247,367533666
546969027,321536700
324177354,3179537
886483288,828688877
397180329,886166611
575833637,518002768
534117278,250372030
148443615,973823927
875129750,19456955
224070274,540963597
950723490,675592522
300985855,591475026
340606953,3406116
683275062,695253595
776659611,974137421
21610340,385155932
527778400,346816247
573275589,957944566
984473590,449663550
350313444,541600370
288034169,25181704
27364288,199853247
427732159,937355130
530713304,757593619
712707853,407549422
177427941,418221465
783588802,639284882
291810820,597981368
482750962,978381848
586785809,95347251
763699859,660502611
424005372,144316267
315099119,940054796
414217491,438583448
78980615,310001310
779917668,161933448
137506762,642006251
157818238,577250980
672733358,514471712
44865469,704734605
338494150,646071653
455771040,604343496
131708183,508873695
623603779,818293233
15621404,103881671
77606589,322539507
809160017,351374308
977500614,608679940
541641585,266670147
586010168,952641281
268195178,192195148
308935242,750256079
160922361,917459930
396455490,868376278
349358590,986621111
121630199,981746364
649245347,522145910
881593730,398344879
731119001,953200456
584850297,755017710
175909210,205371527
365850023,844920745
813860402,928738852
990090676,878598912
926753862,38663787
140553606,554086667
614362352,646200279
297426564,34444592
12937498,852297398
156631272,33534565
956054663,286727265
353554246,241788718
227315063,295190037
608381622,292702428
756654873,578694965
932706604,923482309
200327864,952153494
329577454,544153484
738447562,714290065
998481827,993665133
491063061,969450269
191731626,10106490
320835037,912702480
554241101,870780899
514181639,532773032
300997190,765794808
719046493,663946608
643596106,798697086
168319946,322928377
51340193,508650567
652396485,202429471
298965310,257560941
822034683,491112394
983476477,914676343
121535104,488519981
43548924,805561023
113082672,762216002
244508791,707775658
416039179,586659674
543979719,936990351
698017565,349788546
746949804,970832
322944331,392107247
527081463,194502320
698161616,201693948
947906293,288432940
55916156,317602432
42525508,169571194
218345221,835248183
881055549,937199422
339444772,537213322
56019881,583507858
997646091,324598715
879170267,945006391
372785041,282267628
865991287,489602929
616276788,198574372
929461015,696841266
680058580,755414191
288227771,418304945
680589104,23440646
790064179,646264994
623154103,285330548
479555525,791473114
262304181,467322399
234102760,751154210
944006304,472853155
421165217,334921510
901970306,201827478
232150348,425800227
868295609,250450031
823939359,431434444
562006111,473069153
937086700,865696414
807491795,790171040
198703138,843097133
282995368,800941557
585739121,50493931
519119777,355074391
281998193,113235656
849125077,899923365
310333812,606239182
468974542,663418047
185704485,747352760
989108621,141103292
241351003,661865381
107824364,368466419
108795926,915967970
16711640,603630889
158446958,82542052
920595074,504211843
41633513,351363362
173660760,54067242
694188274,118190561
946176026,271476927
421172869,266775253
109150992,218734325
960809590,915516664
507614453,717881464
502817979,779342907
814106990,258609504
422162708,116413805
601841531,129610533
901700819,476635508
294369255,186709701
311759214,92614050
17392858,705216544
550242424,604494140
326797178,753058062
396011545,143040452
212294597,482051923
698640652,7021974
771235499,852405431
170501349,992112401
861535896,117241325
408811932,835878911
539367357,158179291
804517469,84039263
442114025,452079200
177022613,159749456
869818271,882784112
137947513,72993239
609809562,99669160
26428571,594152149
9654762,68062824
455197736,209194552
527736543,677882565
295119799,222725463
552565821,685766368
479800120,611936990
611648800,141899611
57006042,371302256
354429967,692661470
973812049,309628527
916709970,330184095
138501538,738379074
248970726,4385671
791597863,272921284
326655664,859172392
941099788,266061085
467753630,393134064
394285582,855223291
769562420,79699712
140150914,859846917
570830078,418444191
994427733,170209027
551993807,463532601
101755969,166801609
736721563,905391091
271479201,123225565
740015665,478471519
334676425,27017117
523163338,697653615
459236408,552016101
977803752,514901488
776543196,28962008
759149819,666303936
218228611,144110758
88292279,160907963
134600143,134208877
584228372,957293940
432203605,390212363
409681018,450007839
38481750,88534935
101343365,251369819
575384665,477079041
194022091,880512489
404865917,719346096
907000247,816665112
854055285,803057330
431275624,235702036
64167143,944625693
795125976,123213160
370399897,931475179
440163126,192975167
315029976,838467573
612404700,872961153
505916384,482035395
771064164,795539729
475778504,598436488
711039802,140164519
501276943,473721231
488660668,751762027
708076570,192489468
534011962,915928448
809943274,629707288
984686836,97636273
637922200,532259310
896321276,900371905
541827971,888925317
37931628,83332891
591280924,878804410
459824820,72870812
877779833,63705172
548381967,625090378
726683634,504452240
722510438,220525105
841774723,936612425
440849714,990768341
508177337,929187329
635696614,53879662
622191761,822348304
911881565,964699737
143226640,135926330
382619465,857720561
650649373,58345253
901414359,861087176
81882090,230943899
52196668,853179521
961396862,959753652
627190434,168920581
675585362,314653997
117977225,44654026
826303059,826481521
477291287,404556294
364987804,973850197
803014637,165112089
735958055,437762018
56802982,730101048
10614534,436571417
69170334,820833393
662578580,397474640
814817745,101512732
357519287,871233204
617460635,950693654
393645940,950236462
794860659,95068701
613021879,440823425
886129483,37278227
801810000,224975004
763238353,987147216
740049443,232434784
826407524,346926403
665300655,982876706
651723750,587784377
590815064,368678677
392520526,551894858
157063529,942979236
963031064,180244492
472971810,681110119
462040242,85419715
433362845,58008348
377270092,832565548
134417766,632988569
273856468,187425203
319699836,599917188
775075657,280632794
499223173,140508309
84437373,759916844
203804845,771570382
722866438,242705939
667738596,384349934
346474400,117569830
645100421,294584790
748468494,838050444
853861323,690043988
458148046,871793038
707238588,584413937
61148677,666852464
750041079,847920842
974769383,233376152
851904266,876418923
398254037,607236178
604007623,277302498
326831822,418856333
315301974,521606959
253646540,231383341
618883765,693125077
227595899,601569223
999939375,582026321
240248413,617019028
180176387,576441957
983261038,347594458
935522756,382216825
662990361,536669878
307583963,830359277
598916682,309206635
123220879,968293172
856162706,377427708
265032994,917415912
22715289,17361567
208198699,772704505
717151719,112832293
517067791,950153215
30015004,87487338
30003307,61777564
605169990,383676557
891309804,234752589
973766343,999313643
573943628,161555357
591720368,883746343
598719048,112830406
861937098,884854355
240184750,350498421
484033340,597397540
456298007,643762488
997144239,270648762
331048940,752182486
788495962,539082568
937149400,738873741
907963033,692607636
748157070,441356455
973286281,815445752
321427733,800992433
377011362,35236375
749716200,81541074
45325908,685121728
772880264,83438682
54639538,623627997
416705572,610219067
399028995,221906736
94493673,683760238
51907511,333373575
87055890,166964795
797428720,729995336
463668523,882535549
368946924,387703669
417551978,673642723
309098522,464180687
883551379,560177549
693657415,6439486
199805942,548584987
498785308,784632494
969721408,648802117
298698569,56345188
813158989,164502000
294311996,20915819
177306046,24392251
682124814,61645687
173725617,767168102
959011471,62538428
331169707,26907230
873264030,729876213
616136046,38282307
135794840,608542312
879361936,209923935
903283889,724499762
295563290,888230806
694229472,27273276
42783221,99382799
44642504,722851674
754666459,154652113
348527976,99651782
940402900,328103278
129575830,308764855
561427536,608158233
491349305,180916109
321007683,207403541
114263557,820099249
989870099,322287858
686757806,445791164
841117246,362731506
335572405,453463591
936266028,273095917
818634297,67362054
532662194,725237541
314805175,539022870
798000615,911969224
571909482,707844139
235326056,93271726
402237939,866349855
795165770,209255698
432319418,254503188
592332936,365003545
225583027,898272692
817341433,804186524
640550821,74645579
823294234,336832354
116888695,202795264
6966734,969746240
651537927,35818297
675899583,440134082
906368790,719055478
368132638,20619467
407387086,879408139
469930926,439002555
133793184,162158353
128296215,727742979
208671375,212511294
744137519,199981998
760678295,629962627
808070283,148047198
798766589,87419191
658328842,889301899
783734535,908085350
875505768,357709813
803007130,909690630
147750777,291527526
714063644,92051829
914520212,366796694
357180172,276510965
377605589,898864526
179078443,232999006
676126832,784252029
884821945,157125836
729951587,937430735
530989495,408272863
535734703,784116431
149223859,613069704
807706553,735560501
47284280,818309682
874488374,145073538
981559204,545522268
594768220,928150858
103498392,921188731
908045181,812750334
473208513,830615503
916039636,292049390
303268625,438436772
60743584,91537252
565919478,221424257
531456907,62431511
877091077,143870871
104890356,146625074
511558680,528320095
953332073,677868451
51562917,43898708
824779108,112336931
766739674,222138402
359296883,389762790
894283883,264876845
905934757,621936068
729291941,313166435
60435052,352818109
429103291,386419245
687073367,114330085
959071481,441189368
106891427,338512172
765409967,171373107
285098158,239124312
527520725,654630966
89169292,262339369
799332798,395641736
27200221,350613652
252226032,45930190
384455173,66491925
455974149,618435400
38682071,680465591
701323668,274766156
641528599,976984923
648243272,617128374
193352503,875578141
752147578,398731375
450951918,892170965
412941763,527855920
20666890,261603870
654153574,986876474
379305803,819495895
179787617,38499714
848872096,997953858
516127039,724488243
548486575,797806679
115329145,582573091
498548425,763811623
183447632,703168648
848481670,957691257
202420968,805739890
447448247,639542600
730064981,539138138
130065727,794770275
704621974,94321038
664069978,750394319
566331739,858842574
252315207,918917712
448382498,217253357
643186930,238236034
54846754,628574530
108221318,141481525
364977710,925522125
798015842,414342023
602573419,30052889
304660383,318214902
318800500,131132153
58533989,779963086
138730112,88264526
865136013,396297928
579884761,378422749
27977452,881671100
752841704,489716792
616983482,119645150
705012921,786385613
411114072,806584184
643725035,156341978
944606356,517118136
82916746,213813901
570455250,778154479
777303254,140418711
653546698,695742363
429420363,359347841
145035922,805983800
14378416,520930304
502532511,747172643
627948664,810081820
926326989,302782701
52775156,74637825
847814750,401105546
562403532,625066486
258794451,957222668
752113668,32378048
332333977,886201361
413538811,36946771
820086144,674027423
786527091,824902907
269466084,400829634
121428725,734554376
35227678,197859446
761528077,72863509
694108347,913595257
461171824,866512210
791551644,746973358
80898258,188702287
183783653,407563995
229980784,354013308
38791208,370350583
123574441,456146704
338285888,379321912
108672714,462651923
330255654,592945567
519430421,128802144
898623049,964686776
52511405,404639331
354877675,411383175
570345534,897725263
570853374,274926977
728830788,886222667
761771477,54127211
519800816,145994419
459460393,792510549
153723860,747707555
668266532,743180290
523642349,158897744
602811401,84695084
64050159,982287944
881686398,212868599
194403559,678502784
689944770,429402609
807478897,370754020
60681792,504372716
500459826,952185804
480873669,133816557
323214503,525819063
960910221,470400892
310087124,738089017
2912529,855096349
446018135,710590175
973209836,482431851
743697032,234561307
648134889,581833263
799370059,900295123
711939489,892233619
670927961,818238038
719190902,914831226
985130506,516048873
412607247,876665933
10748492,318697543
442943205,45609671
93286802,938712300
330666843,220021758
406620315,26410641
687291801,218293801
73577458,219180428
659327976,651111139
939999034,967469080
388968540,121634327
669431009,317462702
942739289,378000772
925947142,991179007
22181346,862777567
94132492,779984197
205206982,923268614
199041924,299786485
224671060,828480855
869513670,788562996
123511171,495715354
697530602,101435433
302290709,31911012
528334063,690713813
782448179,93881350
938866625,933402932
277563898,125850301
592984037,488412666
594943653,971998295
968927569,230413213
249315648,871731403
271929048,936375707
747588263,135140073
911812843,688386094
202753270,27179834
461154772,958445463
219043604,54792953
716278831,473413428
739388506,428185209
490075353,813660542
557182270,479474182
249713805,604574818
1368534,73715381
510531655,763177185
924086517,405949059
894313658,419897368
458714228,851563393
664663960,111541907
863691199,517357691
110871431,142505190
420506006,182848927
671450092,845090794
956796012,812318713
871058351,347373231
198220709,540642406
371158635,949296473
516965483,227574278
892862992,371221860
970198905,674676394
161416436,839188273
386738068,701728558
71949584,58363133
709612629,127410473
484817003,41009876
761599674,222698460
86778054,426530425
206020197,672575408
421854270,19243090
1470037,356934565
296415367,21728110
